statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S785,0,3,2,73,0.0
S786,0,3,2,73,0.0
S787,0,3,2,73,0.0
S788,0,3,2,73,0.0
S789,0,3,1,74,0.0
S790,0,3,1,74,0.0
S791,0,3,1,74,0.0
S792,0,3,5,70,0.0
S793,0,3,4,71,0.0
S794,0,3,5,70,0.0
S795,0,3,27,48,0.0
S796,1,2,65,10,0.071067
S797,1,2,65,10,0.071067
S798,1,2,65,10,0.071067
S799,1,2,65,10,0.071067
S800,1,2,65,10,0.071067
S801,1,2,65,10,0.071067
S802,1,2,65,10,0.071067
S803,1,2,65,10,0.071067
S804,1,2,65,10,0.071067
S805,1,2,65,10,0.071067
S806,0,3,13,62,0.0
S807,0,3,13,62,0.0
S808,0,3,1,74,0.0
S809,0,3,1,74,0.0
S810,0,3,1,74,0.0
S811,0,3,10,65,0.0
S812,0,3,13,62,0.0
S813,0,3,12,63,0.0
S814,0,3,12,63,0.0
S815,0,3,12,63,0.0
S816,0,3,12,63,0.0
S817,0,3,12,63,0.0
S818,0,3,12,63,0.0
S819,0,3,10,65,0.0
S820,0,3,7,68,0.0
S821,0,3,10,65,0.0
S822,0,3,10,65,0.0
S823,0,3,10,65,0.0
S824,0,3,10,65,0.0
S825,0,3,39,36,0.0
S826,0,3,39,36,0.0
S827,0,3,39,36,0.0
S828,0,3,39,36,0.0
S829,0,3,39,36,0.0
S830,0,3,39,36,0.0
S831,0,3,39,36,0.0
S832,0,3,39,36,0.0
S833,0,3,39,36,0.0
S834,0,3,17,58,0.0
S835,0,3,5,70,0.0
S836,0,3,1,74,0.0
S837,0,3,5,70,0.0
S838,0,3,5,70,0.0
S839,0,3,5,70,0.0
S840,0,3,17,58,0.0
S841,0,3,17,58,0.0
S842,0,3,39,36,0.0
S843,0,3,39,36,0.0
S844,0,3,39,36,0.0
S845,0,3,2,73,0.0
S846,0,3,2,73,0.0
S847,0,3,1,74,0.0
S848,0,3,1,74,0.0
S849,0,3,1,74,0.0
S850,0,3,39,36,0.0
S851,0,3,39,36,0.0
S852,0,3,1,74,0.0
S853,0,3,39,36,0.0
S854,0,3,1,74,0.0
S855,0,3,1,74,0.0
S856,0,3,1,74,0.0
S857,0,3,39,36,0.0
S858,0,3,1,74,0.0
S859,0,3,33,42,0.0
S860,0,3,6,69,0.0
S861,1,2,60,15,0.073922
S862,1,2,60,15,0.073922
S863,0,3,40,35,0.0
S864,0,3,1,74,0.0
S865,0,3,40,35,0.0
S866,0,3,34,41,0.0
S867,0,3,6,69,0.0
S868,1,2,65,10,0.071067
S869,1,2,65,10,0.071067
S870,1,2,65,10,0.071067
S871,1,2,65,10,0.071067
S872,1,2,65,10,0.071067
S873,1,2,65,10,0.071067
S874,1,2,65,10,0.071067
S875,1,2,65,10,0.071067
S876,1,2,65,10,0.071067
S877,1,2,65,10,0.071067
S878,1,2,65,10,0.071067
S879,1,2,65,10,0.071067
S880,1,2,65,10,0.071067
S881,1,2,65,10,0.071067
S882,1,2,65,10,0.071067
S883,1,2,65,10,0.071067
S884,1,2,65,10,0.071067
S885,1,2,65,10,0.071067
S886,1,2,65,10,0.071067
S887,1,2,65,10,0.071067
S888,1,2,65,10,0.071067
S889,1,2,65,10,0.071067
S890,1,2,65,10,0.071067
S891,1,2,65,10,0.071067
S892,1,2,65,10,0.071067
